R:A::C:P,0 2,1 6,3,4,5
0 2,0.28199052132701424,0.2523148148148148,0.23595505617977527,0.21052631578947367,0.22941176470588234
1 6,0.5213270142180095,0.6134259259259259,0.5,0.5526315789473685,0.5470588235294118
3,0.07582938388625593,0.05555555555555555,0.08426966292134831,0.07894736842105263,0.09411764705882353
4,0.05687203791469194,0.02546296296296296,0.07303370786516854,0.08421052631578947,0.052941176470588235
5,0.06398104265402843,0.05324074074074074,0.10674157303370786,0.07368421052631578,0.07647058823529412
