R:A::C:P,0 3,1 2 4,5 6
0 3,0.3806818181818182,0.4147727272727273,0.20454545454545456
1 2 4,0.30864197530864196,0.4828532235939643,0.2085048010973937
5 6,0.2874743326488706,0.34291581108829566,0.36960985626283366
