R:A::C:P,0 1 6,2,3 4 5
0 1 6,0.8235294117647058,0.45454545454545453,0.5833333333333334
2,0.11764705882352941,0.4090909090909091,0.2777777777777778
3 4 5,0.058823529411764705,0.13636363636363635,0.1388888888888889
