R:A::C:P,0 1 6,2,3 4 5
0 1 6,0.6436781609195402,0.11494252873563218,0.2413793103448276
2,0.2962962962962963,0.3333333333333333,0.37037037037037035
3 4 5,0.3333333333333333,0.25,0.4166666666666667
