R:A::C:P,0 2,1,3 4,5,6
0 2,0.33884297520661155,0.29931972789115646,0.3283582089552239,0.3431372549019608,0.20224719101123595
1,0.3925619834710744,0.47619047619047616,0.26865671641791045,0.2549019607843137,0.39325842696629215
3 4,0.11983471074380166,0.061224489795918366,0.12935323383084577,0.1568627450980392,0.10112359550561797
5,0.049586776859504134,0.047619047619047616,0.07960199004975124,0.11764705882352941,0.11235955056179775
6,0.09917355371900827,0.11564625850340136,0.19402985074626866,0.12745098039215685,0.19101123595505617
