R:A::C:P,0 3 6,1 2 4,5
0 3 6,0.5227272727272727,0.4318181818181818,0.045454545454545456
1 2 4,0.45045045045045046,0.46846846846846846,0.08108108108108109
5,0.75,0.25,0.0
