R:A::C:P,0,1 5,2,3,4,6
0,17,7,2,2,7,0
1 5,19,23,12,13,6,1
2,4,8,8,11,1,2
3,0,1,2,2,2,0
4,1,0,1,2,3,0
6,1,0,0,1,0,0
