R:A::C:P,0,1,2 5,3 4 6
0,0.40476190476190477,0.17857142857142858,0.1111111111111111,0.16981132075471697
1,0.42857142857142855,0.6428571428571429,0.4444444444444444,0.33962264150943394
2 5,0.11904761904761904,0.14285714285714285,0.3611111111111111,0.3018867924528302
3 4 6,0.047619047619047616,0.03571428571428571,0.08333333333333333,0.18867924528301888
