R:A::C:P,0 3,1 5,2 4 6
0 3,0.3333333333333333,0.3089430894308943,0.35772357723577236
1 5,0.3115727002967359,0.34124629080118696,0.34718100890207715
2 4 6,0.26479750778816197,0.29906542056074764,0.43613707165109034
