R:A::C:P,0 5,1 6,2,3 4
0 5,0.48,0.18,0.14,0.2
1 6,0.35,0.225,0.18333333333333332,0.24166666666666667
2,0.2222222222222222,0.3333333333333333,0.18518518518518517,0.25925925925925924
3 4,0.13043478260869565,0.13043478260869565,0.21739130434782608,0.5217391304347826
