R:A::C:P,0,1,2 5,3,4,6
0,0.12598425196850394,0.0811965811965812,0.03550295857988166,0.016853932584269662,0.031578947368421054,0.010101010101010102
1,0.36220472440944884,0.43162393162393164,0.1893491124260355,0.19101123595505617,0.2631578947368421,0.20202020202020202
2 5,0.2204724409448819,0.26495726495726496,0.28994082840236685,0.3258426966292135,0.25263157894736843,0.2474747474747475
3,0.06692913385826772,0.04700854700854701,0.09171597633136094,0.08426966292134831,0.07894736842105263,0.06565656565656566
4,0.031496062992125984,0.021367521367521368,0.07396449704142012,0.07303370786516854,0.08421052631578947,0.030303030303030304
6,0.19291338582677164,0.15384615384615385,0.31952662721893493,0.3089887640449438,0.2894736842105263,0.4444444444444444
