R:A::C:P,0 3,1 6,2 4,5
0 3,0.2876712328767123,0.1935483870967742,0.29545454545454547,0.18181818181818182
1 6,0.4383561643835616,0.5806451612903226,0.38636363636363635,0.45454545454545453
2 4,0.2465753424657534,0.1935483870967742,0.29545454545454547,0.36363636363636365
5,0.0273972602739726,0.03225806451612903,0.022727272727272728,0.0
