R:A::C:P,0,1 5,2,3,4,6
0,28,17,10,6,5,2
1 5,73,64,42,26,33,14
2,17,29,24,21,10,10
3,3,10,9,5,2,5
4,3,9,5,1,0,6
6,6,8,4,3,8,8
