R:A::C:P,0,1,2 5,3 4,6
0,0.3150684931506849,0.1780821917808219,0.2054794520547945,0.2328767123287671,0.0684931506849315
1,0.21428571428571427,0.25,0.21785714285714286,0.19285714285714287,0.125
2 5,0.13100436681222707,0.16593886462882096,0.31877729257641924,0.2838427947598253,0.10043668122270742
3 4,0.12359550561797752,0.10112359550561797,0.38202247191011235,0.29213483146067415,0.10112359550561797
6,0.10909090909090909,0.15454545454545454,0.22727272727272727,0.35454545454545455,0.15454545454545454
