R:A::C:P,0,1,2 5,3 4,6
0,0.16911764705882354,0.08843537414965986,0.07211538461538461,0.0845771144278607,0.056179775280898875
1,0.4411764705882353,0.47619047619047616,0.2932692307692308,0.26865671641791045,0.39325842696629215
2 5,0.22058823529411764,0.2585034013605442,0.35096153846153844,0.32338308457711445,0.25842696629213485
3 4,0.08088235294117647,0.061224489795918366,0.16346153846153846,0.12935323383084577,0.10112359550561797
6,0.08823529411764706,0.11564625850340136,0.1201923076923077,0.19402985074626866,0.19101123595505617
