R:A::C:P,0 1 2 3 4,5,6
0 1 2 3 4,0.8883720930232558,0.9215686274509803,0.7555555555555555
5,0.053488372093023255,0.0,0.06666666666666667
6,0.05813953488372093,0.0784313725490196,0.17777777777777778
