R:A::C:P,0 2,1 6,3 4 5
0 2,0.28199052132701424,0.2523148148148148,0.22490706319702602
1 6,0.5213270142180095,0.6134259259259259,0.533457249070632
3 4 5,0.1966824644549763,0.13425925925925927,0.241635687732342
