R:A::C:P,0 2,1 6,3 4 5
0 2,0.34097421203438394,0.3123209169054441,0.3467048710601719
1 6,0.2849740932642487,0.3432642487046632,0.37176165803108807
3 4 5,0.3062730627306273,0.2140221402214022,0.4797047970479705
