R:A::C:P,0 1 3,2 6,4 5
0 1 3,0.4864864864864865,0.31693989071038253,0.325
2 6,0.4024024024024024,0.5655737704918032,0.5305555555555556
4 5,0.1111111111111111,0.11748633879781421,0.14444444444444443
