R:A::C:P,0 1 4,2 5 6,3
0 1 4,0.23635057471264367,0.10704022988505747,0.035919540229885055
2 5 6,0.21982758620689655,0.2464080459770115,0.08117816091954023
3,0.03089080459770115,0.031609195402298854,0.010775862068965518
