R:A::C:P,0 1 4,2 5 6,3
0 1 4,0.6231060606060606,0.2821969696969697,0.0946969696969697
2 5 6,0.4015748031496063,0.45013123359580054,0.14829396325459318
3,0.4215686274509804,0.43137254901960786,0.14705882352941177
