R:A::C:P,0,1 4,2 5 6,3
0,0.3939393939393939,0.24444444444444444,0.09090909090909091,0.0
1 4,0.45454545454545453,0.6,0.45454545454545453,0.4
2 5 6,0.15151515151515152,0.13333333333333333,0.3939393939393939,0.4666666666666667
3,0.0,0.022222222222222223,0.06060606060606061,0.13333333333333333
