R:A::C:P,0,1 4,2 5 6,3
0,0.48148148148148145,0.4074074074074074,0.1111111111111111,0.0
1 4,0.23809523809523808,0.42857142857142855,0.23809523809523808,0.09523809523809523
2 5 6,0.16129032258064516,0.1935483870967742,0.41935483870967744,0.22580645161290322
3,0.0,0.2,0.4,0.4
