R:A::C:P,0,1 2 3 4,5 6
0,0.12598425196850394,0.045454545454545456,0.019021739130434784
1 2 3 4,0.6141732283464567,0.6415584415584416,0.49184782608695654
5 6,0.25984251968503935,0.312987012987013,0.4891304347826087
