R:A::C:P,0,1 2 3 4,5 6
0,0.022988505747126436,0.02514367816091954,0.005028735632183908
1 2 3 4,0.11206896551724138,0.35488505747126436,0.1300287356321839
5 6,0.04741379310344827,0.17313218390804597,0.12931034482758622
