R:A::C:P,0 2 6,1,3 5,4
0 2 6,0.4540540540540541,0.14189189189189189,0.2756756756756757,0.12837837837837837
1,0.44881889763779526,0.2650918635170604,0.15485564304461943,0.13123359580052493
3 5,0.41919191919191917,0.11616161616161616,0.3181818181818182,0.14646464646464646
4,0.410958904109589,0.0684931506849315,0.3013698630136986,0.2191780821917808
