R:A::C:P,0 2 6,1,3 5,4
0 2 6,0.5419354838709678,0.44871794871794873,0.5862068965517241,0.5
1,0.27580645161290324,0.43162393162393164,0.16954022988505746,0.2631578947368421
3 5,0.1338709677419355,0.09829059829059829,0.1810344827586207,0.15263157894736842
4,0.04838709677419355,0.021367521367521368,0.06321839080459771,0.08421052631578947
