R:A::C:P,0 2 6,1,3 5,4
0 2 6,0.2413793103448276,0.07543103448275862,0.14655172413793102,0.06824712643678162
1,0.12284482758620689,0.07255747126436782,0.042385057471264365,0.035919540229885055
3 5,0.05962643678160919,0.016522988505747127,0.04525862068965517,0.020833333333333332
4,0.021551724137931036,0.0035919540229885057,0.015804597701149427,0.011494252873563218
