R:A::C:P,0,1 4,2 5,3,6
0,0.029449423815621,0.03201024327784891,0.019206145966709345,0.006402048655569782,0.006402048655569782
1 4,0.08578745198463508,0.1293213828425096,0.0998719590268886,0.04481434058898848,0.04865556978233035
2 5,0.03841229193341869,0.09218950064020487,0.09346991037131883,0.03969270166453265,0.029449423815621
3,0.005121638924455826,0.01792573623559539,0.02176696542893726,0.011523687580025609,0.0076824583866837385
6,0.015364916773367477,0.052496798975672214,0.03201024327784891,0.019206145966709345,0.02176696542893726
