R:A::C:P,0 3,1 6,2,4 5
0 3,0.048132183908045974,0.032327586206896554,0.015804597701149427,0.03017241379310345
1 6,0.16522988505747127,0.1903735632183908,0.05675287356321839,0.14224137931034483
2,0.05603448275862069,0.06321839080459771,0.029454022988505746,0.04885057471264368
4 5,0.040948275862068964,0.02442528735632184,0.01867816091954023,0.03735632183908046
