R:A::C:P,comedy,history,tragedy
comedy,0.20918984280532044,0.06892382103990327,0.07376058041112454
history,0.06166868198307134,0.1946795646916566,0.06166868198307134
tragedy,0.09794437726723096,0.08706166868198308,0.14510278113663846
