R:A::C:P,0 1 4,2,3 5,6
0 1 4,0.6824817518248175,0.5851063829787234,0.504424778761062,0.4222222222222222
2,0.17153284671532848,0.2553191489361702,0.26548672566371684,0.2222222222222222
3 5,0.08029197080291971,0.11702127659574468,0.168141592920354,0.17777777777777778
6,0.06569343065693431,0.0425531914893617,0.061946902654867256,0.17777777777777778
