R:A::C:P,0 4,1 3,2 5 6
0 4,0.15079365079365079,0.05555555555555555,0.03968253968253968
1 3,0.15079365079365079,0.23809523809523808,0.11904761904761904
2 5 6,0.05555555555555555,0.0873015873015873,0.10317460317460317
