R:A::C:P,0 5,1 2 4 6,3
0 5,0.12578616352201258,0.10062893081761007,0.018867924528301886
1 2 4 6,0.20754716981132076,0.33962264150943394,0.16352201257861634
3,0.0,0.031446540880503145,0.012578616352201259
