R:A::C:P,0 5,1 2 4 6,3
0 5,0.5128205128205128,0.41025641025641024,0.07692307692307693
1 2 4 6,0.2920353982300885,0.4778761061946903,0.23008849557522124
3,0.0,0.7142857142857143,0.2857142857142857
