R:A::C:P,0,1 2,3,4,5
0,0.36363636363636365,0.18604651162790697,0.09090909090909091,0.0,0.6666666666666666
1 2,0.6363636363636364,0.6976744186046512,0.9090909090909091,0.0,0.3333333333333333
3,0.0,0.06976744186046512,0.0,0.0,0.0
4,0.0,0.023255813953488372,0.0,1.0,0.0
5,0.0,0.023255813953488372,0.0,0.0,0.0
