R:A::C:P,0,1 4,2,3 6,5
0,0.12598425196850394,0.0589622641509434,0.041666666666666664,0.013297872340425532,0.029411764705882353
1 4,0.3937007874015748,0.4056603773584906,0.3273809523809524,0.2473404255319149,0.2
2,0.15354330708661418,0.19811320754716982,0.24404761904761904,0.2047872340425532,0.2
3 6,0.25984251968503935,0.2759433962264151,0.3273809523809524,0.45478723404255317,0.49411764705882355
5,0.06692913385826772,0.06132075471698113,0.05952380952380952,0.0797872340425532,0.07647058823529412
