R:A::C:P,0 2,1,3 4,5 6
0 2,0.3900709219858156,0.1773049645390071,0.20567375886524822,0.22695035460992907
1,0.40963855421686746,0.18674698795180722,0.2289156626506024,0.1746987951807229
3 4,0.3055555555555556,0.027777777777777776,0.4444444444444444,0.2222222222222222
5 6,0.30303030303030304,0.06060606060606061,0.3333333333333333,0.30303030303030304
