R:A::C:P,0 1 5,2,3 6,4
0 1 5,0.573502722323049,0.10163339382940109,0.19782214156079855,0.12704174228675136
2,0.44727272727272727,0.14909090909090908,0.28,0.12363636363636364
3 6,0.3995943204868154,0.11156186612576065,0.34685598377281945,0.14198782961460446
4,0.3013698630136986,0.2191780821917808,0.2602739726027397,0.2191780821917808
