R:A::C:P,0,1 2 4 5,3 6
0,0.4117647058823529,0.47058823529411764,0.11764705882352941
1 2 4 5,0.24031007751937986,0.5581395348837209,0.20155038759689922
3 6,0.1267605633802817,0.5774647887323944,0.29577464788732394
