R:A::C:P,0,1 2 4 5,3 6
0,0.053231939163498096,0.060836501901140684,0.015209125475285171
1 2 4 5,0.17680608365019013,0.41064638783269963,0.1482889733840304
3 6,0.017110266159695818,0.0779467680608365,0.039923954372623575
