R:A::C:P,0,1,2 5,3,4 6
0,0.16911764705882354,0.08843537414965986,0.07211538461538461,0.05263157894736842,0.08717948717948718
1,0.4411764705882353,0.47619047619047616,0.2932692307692308,0.3263157894736842,0.29743589743589743
2 5,0.22058823529411764,0.2585034013605442,0.35096153846153844,0.3263157894736842,0.2923076923076923
3,0.029411764705882353,0.05442176870748299,0.08173076923076923,0.09473684210526316,0.06153846153846154
4 6,0.13970588235294118,0.12244897959183673,0.20192307692307693,0.2,0.26153846153846155
