R:A::C:P,0 3 5,1,2,4 6
0 3 5,0.4666666666666667,0.15555555555555556,0.1111111111111111,0.26666666666666666
1,0.41785714285714287,0.25,0.125,0.20714285714285716
2,0.42441860465116277,0.18023255813953487,0.1744186046511628,0.22093023255813954
4 6,0.3959731543624161,0.12080536912751678,0.14093959731543623,0.3422818791946309
