R:A::C:P,0 6,1 3 4 5,2
0 6,0.4605263157894737,0.4473684210526316,0.09210526315789473
1 3 4 5,0.3926940639269406,0.4657534246575342,0.1415525114155251
2,0.32098765432098764,0.5185185185185185,0.16049382716049382
