R:A::C:P,0,1 2,3,4 5 6
0,0.053231939163498096,0.04182509505703422,0.011406844106463879,0.022813688212927757
1 2,0.1596958174904943,0.2414448669201521,0.07604562737642585,0.1634980988593156
3,0.005703422053231939,0.022813688212927757,0.009505703422053232,0.026615969581749048
4 5 6,0.028517110266159697,0.03612167300380228,0.02091254752851711,0.07984790874524715
