R:A::C:P,0,1 2,3,4 5 6
0,0.4117647058823529,0.3235294117647059,0.08823529411764706,0.17647058823529413
1 2,0.24925816023738873,0.3768545994065282,0.11869436201780416,0.2551928783382789
3,0.08823529411764706,0.35294117647058826,0.14705882352941177,0.4117647058823529
4 5 6,0.1724137931034483,0.21839080459770116,0.12643678160919541,0.4827586206896552
