R:A::C:P,0 3,1 2 4,5 6
0 3,0.1320754716981132,0.11949685534591195,0.012578616352201259
1 2 4,0.3018867924528302,0.3270440251572327,0.06918238993710692
5 6,0.025157232704402517,0.006289308176100629,0.006289308176100629
