R:A::C:P,0 1 6,2,3 4,5
0 1 6,0.344106463878327,0.10266159695817491,0.12927756653992395,0.053231939163498096
2,0.08935361216730038,0.045627376425855515,0.058935361216730035,0.017110266159695818
3 4,0.04182509505703422,0.026615969581749048,0.015209125475285171,0.026615969581749048
5,0.02091254752851711,0.0038022813688212928,0.024714828897338403,0.0
