R:A::C:P,0 2 5 6,1,3 4
0 2 5 6,0.5733333333333334,0.12,0.30666666666666664
1,0.4857142857142857,0.2571428571428571,0.2571428571428571
3 4,0.2857142857142857,0.07142857142857142,0.6428571428571429
