R:A::C:P,0 2 5 6,1,3 4
0 2 5 6,0.5308641975308642,0.32142857142857145,0.46
1,0.41975308641975306,0.6428571428571429,0.36
3 4,0.04938271604938271,0.03571428571428571,0.18
