R:A::C:P,0 3,1 5,2 6,4
0 3,0.3806818181818182,0.2897727272727273,0.21022727272727273,0.11931818181818182
1 5,0.33962264150943394,0.3165618448637317,0.20964360587002095,0.13417190775681342
2 6,0.2732732732732733,0.2822822822822823,0.3108108108108108,0.13363363363363365
4,0.2876712328767123,0.1917808219178082,0.3013698630136986,0.2191780821917808
