R:A::C:P,0 4 5 6,1,2 3
0 4 5 6,0.28663793103448276,0.05172413793103448,0.11709770114942529
1,0.14870689655172414,0.07255747126436782,0.05244252873563218
2 3,0.14798850574712644,0.04382183908045977,0.07902298850574713
