R:A::C:P,0 4 5 6,1,2 3
0 4 5 6,0.49137931034482757,0.3076923076923077,0.47109826589595377
1,0.25492610837438423,0.43162393162393164,0.21098265895953758
2 3,0.2536945812807882,0.2606837606837607,0.3179190751445087
