R:A::C:P,0,1,2,3 5,4 6
0,0.3010752688172043,0.13559322033898305,0.0784313725490196,0.12903225806451613,0.10810810810810811
1,0.5053763440860215,0.5254237288135594,0.4117647058823529,0.3387096774193548,0.4144144144144144
2,0.10752688172043011,0.288135593220339,0.2549019607843137,0.22580645161290322,0.24324324324324326
3 5,0.053763440860215055,0.01694915254237288,0.1568627450980392,0.22580645161290322,0.0990990990990991
4 6,0.03225806451612903,0.03389830508474576,0.09803921568627451,0.08064516129032258,0.13513513513513514
