R:A::C:P,0,1,2 5 6,3 4
0,0.07446808510638298,0.02127659574468085,0.03723404255319149,0.026595744680851064
1,0.125,0.08244680851063829,0.13297872340425532,0.10106382978723404
2 5 6,0.0398936170212766,0.05053191489361702,0.13297872340425532,0.0797872340425532
3 4,0.007978723404255319,0.0026595744680851063,0.0425531914893617,0.0425531914893617
