R:A::C:P,0,1,2 5 6,3 4
0,0.3010752688172043,0.13559322033898305,0.1076923076923077,0.10638297872340426
1,0.5053763440860215,0.5254237288135594,0.38461538461538464,0.40425531914893614
2 5 6,0.16129032258064516,0.3220338983050847,0.38461538461538464,0.3191489361702128
3 4,0.03225806451612903,0.01694915254237288,0.12307692307692308,0.1702127659574468
