R:A::C:P,0 1 3 5,2,4 6
0 1 3 5,0.5155502392344498,0.4226190476190476,0.38917525773195877
2,0.1937799043062201,0.24404761904761904,0.18556701030927836
4 6,0.29066985645933013,0.3333333333333333,0.4252577319587629
