R:A::C:P,0 1 3 5,2,4 6
0 1 3 5,0.6600306278713629,0.10872894333843798,0.23124042879019907
2,0.5890909090909091,0.14909090909090908,0.26181818181818184
4 6,0.5237068965517241,0.1206896551724138,0.35560344827586204
