R:A::C:P,0 1 3 5,2,4 6
0 1 3 5,0.30962643678160917,0.05100574712643678,0.10847701149425287
2,0.11637931034482758,0.029454022988505746,0.05172413793103448
4 6,0.17456896551724138,0.040229885057471264,0.11853448275862069
