R:A::C:P,0 2 4 5,1,3 6
0 2 4 5,0.3270440251572327,0.05660377358490566,0.11949685534591195
1,0.25157232704402516,0.11320754716981132,0.07547169811320754
3 6,0.031446540880503145,0.006289308176100629,0.018867924528301886
