R:A::C:P,0 2,1 3 4,5 6
0 2,0.34097421203438394,0.4326647564469914,0.22636103151862463
1 3 4,0.3363309352517986,0.4676258992805755,0.1960431654676259
5 6,0.23819301848049282,0.3921971252566735,0.36960985626283366
