R:A::C:P,0,1,2 4 5,3 6
0,0.4117647058823529,0.17647058823529413,0.29411764705882354,0.11764705882352941
1,0.29646017699115046,0.1902654867256637,0.3805309734513274,0.13274336283185842
2 4 5,0.16149068322981366,0.14906832298136646,0.391304347826087,0.2981366459627329
3 6,0.1267605633802817,0.09859154929577464,0.4788732394366197,0.29577464788732394
