R:A::C:P,0,1,2 4 5,3 6
0,0.2153846153846154,0.13953488372093023,0.09852216748768473,0.07476635514018691
1,0.5153846153846153,0.5,0.4236453201970443,0.2803738317757009
2 4 5,0.2,0.27906976744186046,0.3103448275862069,0.4485981308411215
3 6,0.06923076923076923,0.08139534883720931,0.16748768472906403,0.19626168224299065
