R:A::C:P,0,1,2 4 5,3 6
0,0.053231939163498096,0.022813688212927757,0.03802281368821293,0.015209125475285171
1,0.12737642585551331,0.0817490494296578,0.1634980988593156,0.057034220532319393
2 4 5,0.049429657794676805,0.045627376425855515,0.11977186311787072,0.09125475285171103
3 6,0.017110266159695818,0.013307984790874524,0.06463878326996197,0.039923954372623575
